region,council,mc_name,declaration
Чернівецька область,Кіцманська міська рада,Олійник Олександр Васильович,https://public.nazk.gov.ua/declaration/835f94ec-c794-48da-97c8-19e990634ac8
Чернівецька область,Кіцманська міська рада,Петречук Світлана Степанівна,https://public.nazk.gov.ua/declaration/3b8cfd2c-3ee5-4205-be5d-036b9e7bfa76
Чернівецька область,Кіцманська міська рада,Попович Тетяна Василівна,https://public.nazk.gov.ua/declaration/add99758-4e17-435b-a7e2-37e5acb3c970
Чернівецька область,Кіцманська міська рада,Рудан Ганна Іванівна,https://public.nazk.gov.ua/declaration/59bd305b-36da-4b3e-ad4f-9529b02aa6cf
Чернівецька область,Кіцманська міська рада,Скорейко Олег Олександрович,https://public.nazk.gov.ua/declaration/e4aa39a5-64ee-4c22-b2ed-148d014bbc8d
Чернівецька область,Кіцманська міська рада,Смеречанський Ярослав Миколайович,https://public.nazk.gov.ua/declaration/10fc229b-b274-4f37-bcea-820b2b106069
Чернівецька область,Кіцманська міська рада,Фівчук Дмитро Іванович,https://public.nazk.gov.ua/declaration/bf8162bd-12c3-4a09-bc52-0b3fa26131ff
Чернівецька область,Кіцманська міська рада,Чуприна Петро Мирославович,https://public.nazk.gov.ua/declaration/7f198043-c872-402f-b3a9-7f6782a9ef04
Чернівецька область,Кіцманська районна рада,Адамюк Микола Васильович,https://public.nazk.gov.ua/declaration/ff1a8ae3-63cc-487b-94b0-dbd54b57ce81
Чернівецька область,Кіцманська районна рада,Андрухович Роман Романович,https://public.nazk.gov.ua/declaration/bf318db0-0f48-4e5d-87e0-0aaf3628c322
Чернівецька область,Кіцманська районна рада,Брандес Іванна Володимирівна,https://public.nazk.gov.ua/declaration/e7c3e0d0-5bbf-4e5c-a14f-ab4008ef3fba
Чернівецька область,Кіцманська районна рада,Вальчук Василь Юрійович,https://public.nazk.gov.ua/declaration/e774fb2a-836d-40ee-a37e-4ccf70a4658a
Чернівецька область,Кіцманська районна рада,Галечук Валерій Васильович,https://public.nazk.gov.ua/declaration/908ac59c-33ad-42bf-8889-4bbcf332397c
Чернівецька область,Кіцманська районна рада,Грицюк Володимир Тодорович,https://public.nazk.gov.ua/declaration/f06aa76d-1628-479f-8402-167f735763bf
Чернівецька область,Кіцманська районна рада,Гулей Іван Семенович,https://public.nazk.gov.ua/declaration/1e8907dc-35cb-4e68-97ad-b6d923afca2e
Чернівецька область,Кіцманська районна рада,Канюк Ніна Федорівна,https://public.nazk.gov.ua/declaration/3ee0238b-89ba-4516-91b6-193ded064993
Чернівецька область,Кіцманська районна рада,Кирстя Віктор Васильович,https://public.nazk.gov.ua/declaration/dcbe1b48-e397-4ad6-9bb3-fa58a78bd9e1
Чернівецька область,Кіцманська районна рада,Косар Юрій Дмитрович,https://public.nazk.gov.ua/declaration/6c0ea8d4-343d-4b15-9c33-7ef729149edf
Чернівецька область,Кіцманська районна рада,Макидон Орест Олександрович,https://public.nazk.gov.ua/declaration/61929c59-d3b5-4cef-a084-3318c064898e
Чернівецька область,Кіцманська районна рада,Масіян Сергій Вікторович,https://public.nazk.gov.ua/declaration/0d8ce90d-c19e-421a-8c45-8042d75b2229
Чернівецька область,Кіцманська районна рада,Мошук Володимир Васильович,https://public.nazk.gov.ua/declaration/3296710d-5be5-4048-86c1-19cc28f3052f
Чернівецька область,Кіцманська районна рада,Олексюк Сергій Васильович,https://public.nazk.gov.ua/declaration/c4e22d5c-f9ce-40a4-999b-194eae1844b5
Чернівецька область,Кіцманська районна рада,Полянек Андрій Васильович,https://public.nazk.gov.ua/declaration/bf4d0d3e-1851-4c4c-97ff-cdc4c99ec8d7
Чернівецька область,Кіцманська районна рада,Скорейко Василь Петрович,https://public.nazk.gov.ua/declaration/eea0d8bf-4ff9-438c-81d2-ddf9eac28a16
Чернівецька область,Кіцманська районна рада,Собко Василь Петрович,https://public.nazk.gov.ua/declaration/16ba7793-795c-413a-adac-4172efe035e5
Чернівецька область,Кіцманська районна рада,Статний Сергій Дмитрович,https://public.nazk.gov.ua/declaration/95fe9ad0-2d7c-4a36-a69f-0331e4970134
Чернівецька область,Кіцманська районна рада,Фарус Лідія Олександрівна,https://public.nazk.gov.ua/declaration/5789cbae-fd1c-4ee5-a310-151fa67c95dd
Чернівецька область,Кіцманська районна рада,Худик Андрій Мирославович,https://public.nazk.gov.ua/declaration/5159d863-13ee-404d-8174-49769eaa6fa5
Чернівецька область,"Кіцманський р-н,  Лужанська селищна рада",Арійчук Галина Миколаївна,https://public.nazk.gov.ua/declaration/432e83c0-04bd-4efa-b98a-61bdc937b51e
Чернівецька область,"Кіцманський р-н,  Лужанська селищна рада",Бейко Віталій Михайлович,https://public.nazk.gov.ua/declaration/1e622a85-2e44-4264-ab76-04a69981744d
Чернівецька область,"Кіцманський р-н,  Лужанська селищна рада",Заяць Наталія Григорівна,https://public.nazk.gov.ua/declaration/5ced0189-66b9-4dd4-98d3-cf29f0f4c224
Чернівецька область,"Кіцманський р-н,  Лужанська селищна рада",Мазур Анна Ярославівна,https://public.nazk.gov.ua/declaration/a75b33cc-a60b-421d-8221-95e80c5a9070
Чернівецька область,"Кіцманський р-н,  Лужанська селищна рада",Михальчук Андрій Дмитрович,https://public.nazk.gov.ua/declaration/7f2691aa-84f5-4390-9696-dd609b8c7d07
Чернівецька область,"Кіцманський р-н,  Неполоковецька селищна рада",Зеліско Наталія Миколаївна,https://public.nazk.gov.ua/declaration/83fe987b-1689-40f7-a117-e6c35831428b
Чернівецька область,"Кіцманський р-н,  Неполоковецька селищна рада",Савельєва Анжела Вілівна,https://public.nazk.gov.ua/declaration/b9a8b9cd-6716-4c5b-8c7f-a5125ec80411
Чернівецька область,Новодністровська міська рада,Левандюк Наталя Анатоліївна,https://public.nazk.gov.ua/declaration/38324743-9d09-4bea-8d7d-2dba943a16ff
Чернівецька область,Новодністровська міська рада,Петряшин Віктор Анатолійович,https://public.nazk.gov.ua/declaration/d98a587a-47f6-4816-beea-8bc1727dd120
Чернівецька область,Новодністровська міська рада,Поцелуйко Валентина Павлівна,https://public.nazk.gov.ua/declaration/239d553b-2735-47e3-a716-30b373110b29
Чернівецька область,Новодністровська міська рада,Приступа Людмила Олександрівна,https://public.nazk.gov.ua/declaration/85dc774f-22be-4301-9030-5154d15a7961
Чернівецька область,Новодністровська міська рада,Скрипник Олена Володимирівна,https://public.nazk.gov.ua/declaration/e927008b-6ee2-41d7-b205-70755c28dfa8
Чернівецька область,Новоселицька міська рада,Гульпак Крестіна Олександрівна,https://public.nazk.gov.ua/declaration/7e67b089-4b5f-4fc8-be3a-35f60ad61054
Чернівецька область,Новоселицька міська рада,Гушила Траян Васильович,https://public.nazk.gov.ua/declaration/fb6e3ece-5179-4517-bf88-d5ea93d056c8
Чернівецька область,Новоселицька міська рада,Канунніков Володимир Євгенович,https://public.nazk.gov.ua/declaration/5436005a-9e7e-4d0f-a3f1-90e8034149a4
Чернівецька область,Новоселицька міська рада,Попович Степан Леонович,https://public.nazk.gov.ua/declaration/6cb157f9-cbfa-45e2-a339-847d6a780b16
Чернівецька область,Новоселицька міська рада,Романчук Сергій Георгійович,https://public.nazk.gov.ua/declaration/efdb0dda-3237-49b7-9f7e-8b43057f5291
Чернівецька область,Новоселицька міська рада,Рошка Вадим Валентинович,https://public.nazk.gov.ua/declaration/d4fa3e10-c19f-4f12-b4ee-be1f1683c211
Чернівецька область,Новоселицька міська рада,Унгурян Ірина Георгіївна,https://public.nazk.gov.ua/declaration/675b4840-cc3f-480e-b5df-84db2c258306
Чернівецька область,Новоселицька міська рада,Яворський Богдан Петрович,https://public.nazk.gov.ua/declaration/ce93d205-36ba-48fc-a92b-7f0c0b2b6884
Чернівецька область,Новоселицька районна рада,Вакарюк Дмитро Іларіонович,https://public.nazk.gov.ua/declaration/c3bedbed-0e52-492e-b7db-976ece5b065b
Чернівецька область,Новоселицька районна рада,Гавка Світлана Дінівна,https://public.nazk.gov.ua/declaration/411c00ad-fc92-4a03-9597-cd5304c2a326
Чернівецька область,Новоселицька районна рада,Георгіца Володимир Володимирович,https://public.nazk.gov.ua/declaration/e423fa48-6e56-455d-ae30-23f37c091f6f
Чернівецька область,Новоселицька районна рада,Горбатюк Василь Троянович,https://public.nazk.gov.ua/declaration/92008173-ef3d-472c-9348-5aa784374905
Чернівецька область,Новоселицька районна рада,Кучерявий Валерій Сергійович,https://public.nazk.gov.ua/declaration/1d7e3af1-1b17-4ca1-886e-acb6c7222d3f
Чернівецька область,Новоселицька районна рада,Кушнір Микола Віталійович,https://public.nazk.gov.ua/declaration/c7f8a4ab-aa55-4331-a0cc-236647e16de1
Чернівецька область,Новоселицька районна рада,Міхалчан Марія Андріянівна,https://public.nazk.gov.ua/declaration/297eb584-ebad-4f96-b31f-c95737e3c7be
Чернівецька область,Новоселицька районна рада,Мунтян Олексій Зіновійович,https://public.nazk.gov.ua/declaration/3cbff0cb-70cd-4b8a-9900-b70a8a596841
Чернівецька область,Новоселицька районна рада,Незвещук Галина Володимирівна,https://public.nazk.gov.ua/declaration/432a4037-258c-4ddc-82c4-5183d80c0774
Чернівецька область,Новоселицька районна рада,Пріску Валерій Вікторович,https://public.nazk.gov.ua/declaration/fdb1e1b0-896c-4c49-abcb-f23bafd8dbe4
Чернівецька область,Новоселицька районна рада,Ротар Лідія Іванівна,https://public.nazk.gov.ua/declaration/68e62fef-f134-48b8-8fcf-927f7887ed9e
Чернівецька область,Новоселицька районна рада,Ротар Тодор Михайлович,https://public.nazk.gov.ua/declaration/de1a195c-d5a9-464c-879f-9a6d9e32e6f4
Чернівецька область,Новоселицька районна рада,Рошка Алчіп Олексійович,https://public.nazk.gov.ua/declaration/2138497f-7c69-4a45-871a-7525144bbc27
Чернівецька область,Новоселицька районна рада,Рудько Микола Іванович,https://public.nazk.gov.ua/declaration/022b64d9-168b-41f1-87b6-58b1b22c4685
Чернівецька область,Путильська районна рада,Бонкало Микола Михайлович,https://public.nazk.gov.ua/declaration/b062c3c3-47fc-4ffd-81e8-2fc39ab4f38f
Чернівецька область,Путильська районна рада,Дутчак Андрій Петрович,https://public.nazk.gov.ua/declaration/c13fcd00-8f02-4353-931e-ffd5a444221b
Чернівецька область,Путильська районна рада,Євенчук Інеса Василівна,https://public.nazk.gov.ua/declaration/dc08d408-68e2-4573-9745-286dc2b48a8e
Чернівецька область,Путильська районна рада,Захарюк Іван Іванович,https://public.nazk.gov.ua/declaration/0be01c62-dadb-4be0-8296-e527af137c03
Чернівецька область,Путильська районна рада,Косар Роман Дмитрович,https://public.nazk.gov.ua/declaration/e3b8724d-7e71-484d-b6c3-357e3b159b38
Чернівецька область,Путильська районна рада,Ославський Дмитро Миколайович,https://public.nazk.gov.ua/declaration/dd61105c-4cab-4504-b663-f7ef914dca9d
Чернівецька область,Путильська районна рада,Поліщук Юлія Ігнатівна,https://public.nazk.gov.ua/declaration/405da4bb-607e-4d16-94f5-5be0215aabb3
Чернівецька область,Путильська районна рада,Пуршега Михайло Маркович,https://public.nazk.gov.ua/declaration/bea0f68d-4e9b-40fc-bc27-515e90cb4694
Чернівецька область,Путильська районна рада,Сафроняк Василь Танасійович,https://public.nazk.gov.ua/declaration/29f8f140-a8a9-4cb4-99e5-d5b74ab4977b
Чернівецька область,Путильська районна рада,Скидан Антоніна Олександрівна,https://public.nazk.gov.ua/declaration/32aeb800-6ff7-44d4-9ece-bbce651a6e4b
Чернівецька область,Путильська районна рада,Тринька Володимир Дмитрович,https://public.nazk.gov.ua/declaration/0b6ce075-64fd-4517-b54e-a284c6d16b71
Чернівецька область,Путильська районна рада,Фрей Євдокія Дмитрівна,https://public.nazk.gov.ua/declaration/13a99f97-1b2c-4d16-8d5f-6e33464880df
Чернівецька область,Путильська районна рада,Шевчук Микола Михайлович,https://public.nazk.gov.ua/declaration/e4fb8251-783e-454a-9768-ed321c91cf74
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Балан Степан Васильович,https://public.nazk.gov.ua/declaration/f184c6e1-7c64-4a4b-a422-5f96040bb845
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Данилюк Валерій Дмитрович,https://public.nazk.gov.ua/declaration/8ae34fc6-cd99-4344-920c-0a6fa5c3aa29
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Карапка Михайло Петрович,https://public.nazk.gov.ua/declaration/045ec659-9186-423f-9f8a-897df91eb9b9
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Кочерган Оксана Омелянівна,https://public.nazk.gov.ua/declaration/3440e72e-d977-452a-97ef-da5436ced76c
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Луканюк Ангеліна Гаврилівна,https://public.nazk.gov.ua/declaration/98158e65-aaf0-4f48-a251-758122f279fb
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Микитчук Ігор Васильович,https://public.nazk.gov.ua/declaration/f08560f8-b558-453d-a110-a3c90f55d5c3
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Нестерюк Василь Миколайович,https://public.nazk.gov.ua/declaration/87c03b1a-3074-47fd-b353-1879633c6c70
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Різун Тамара Миколаївна,https://public.nazk.gov.ua/declaration/911bc4db-eb19-463e-88b4-10ab7edeb3d5
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Терен Олексій Васильович,https://public.nazk.gov.ua/declaration/eae1dfc7-b979-4b2e-82cb-feedf039dffd
Чернівецька область,"Путильський р-н,  Путильська селищна рада",Шенкарюк Михайло Васильович,https://public.nazk.gov.ua/declaration/05cc5d97-f0f0-447a-9e00-2c4c489a0866
Чернівецька область,Сокирянська міська громада,Архіпов Віталій Кларійович,https://public.nazk.gov.ua/declaration/d9a47117-a8f9-4671-a52c-e6b3c76cc29f
Чернівецька область,Сокирянська міська громада,Бєдний Юрій Павлович,https://public.nazk.gov.ua/declaration/9eed4d63-4d2e-49bc-be82-59b75259d5c6
Чернівецька область,Сокирянська міська громада,Кучерява Галина Миколаївна,https://public.nazk.gov.ua/declaration/aa5f51c2-cea0-4f03-a2a1-25df346c045f
Чернівецька область,Сокирянська міська громада,Пижівська Наталія Михайлівна,https://public.nazk.gov.ua/declaration/2070a128-6cb5-47d7-bf23-217533470493
Чернівецька область,Сокирянська міська громада,Пунга Валерій Михайлович,https://public.nazk.gov.ua/declaration/b90858da-4c9f-4d8d-a6a7-180270dd0e0b
Чернівецька область,Сокирянська міська громада,Руснак Леся Михайлівна,https://public.nazk.gov.ua/declaration/2b453711-ad98-451c-ab2a-e22445524246
Чернівецька область,Сокирянська міська громада,Харабара Анатолій Гаврилович,https://public.nazk.gov.ua/declaration/1620784b-574f-4679-ac6c-87400f805873
Чернівецька область,Сокирянська районна рада,Бабій Оксана Іванівна,https://public.nazk.gov.ua/declaration/257fa7ff-5397-4a0c-adbf-e390ea42a7f5
Чернівецька область,Сокирянська районна рада,Банар Сергій Миколайович,https://public.nazk.gov.ua/declaration/a7c22b57-c60d-41f7-bd30-367c1ac57b07
Чернівецька область,Сокирянська районна рада,Бойко Олексій Сергійович,https://public.nazk.gov.ua/declaration/4ec35576-b8fe-410f-94e5-4dfc8f88e529
Чернівецька область,Сокирянська районна рада,Бурдейний Олег Олександрович,https://public.nazk.gov.ua/declaration/2bc6a691-ae9a-41ef-bdc3-fe1e3e7886a6
Чернівецька область,Сокирянська районна рада,Гринюк Віктор Іванович,https://public.nazk.gov.ua/declaration/78e22608-4b23-4655-8949-d1dd26e1253f
Чернівецька область,Сокирянська районна рада,Марчук Микола Іванович,https://public.nazk.gov.ua/declaration/7fe0edc5-2c44-46bb-951e-072188ab4b40
Чернівецька область,Сокирянська районна рада,Петрунік Любов Семенівна,https://public.nazk.gov.ua/declaration/4a6139c4-dbf8-4d5a-b1a1-9987f679c77c
Чернівецька область,Сторожинецька міська громада,Войцеховський Олександр Францович,https://public.nazk.gov.ua/declaration/178d1559-2c01-4efd-851d-250d05072e9b
Чернівецька область,Сторожинецька міська громада,Деліцой Микола Артемович,https://public.nazk.gov.ua/declaration/d96a19a2-65a6-4c05-a95c-2b625571792b
Чернівецька область,Сторожинецька міська громада,Ільченко Андрій Степанович,https://public.nazk.gov.ua/declaration/c136b594-8256-4677-9a2b-a412e15ecfa9
Чернівецька область,Сторожинецька міська громада,Кричка Наталія Володимирівна,https://public.nazk.gov.ua/declaration/de23dce5-ab29-4e44-830d-ddce43f32f8e
Чернівецька область,Сторожинецька міська громада,Матейчук Ігор Григорович,https://public.nazk.gov.ua/declaration/d9a44b95-9da8-4ebd-9be8-7f1758141ad1
Чернівецька область,Сторожинецька міська громада,Оленюк Анатолій Вікторович,https://public.nazk.gov.ua/declaration/0a2b5c8e-09de-47a3-9dde-76a5541d6a45
Чернівецька область,Сторожинецька міська громада,Равлюк Лідія Георгіївна,https://public.nazk.gov.ua/declaration/bcd9c4aa-681d-46ed-9cf2-24b7369c94ab
Чернівецька область,Сторожинецька районна рада,Бергоміцький Дмитро Михайлович,https://public.nazk.gov.ua/declaration/36b120ee-17f4-490d-9740-cccd2d3227cc
Чернівецька область,Сторожинецька районна рада,Божескул Владіслава Тодорівна,https://public.nazk.gov.ua/declaration/b4b45338-aebb-46da-8be3-282c7634eac0
Чернівецька область,Сторожинецька районна рада,Брижак Петро Михайлович,https://public.nazk.gov.ua/declaration/061d171d-7731-404b-a6bf-20c4d7795bc8
Чернівецька область,Сторожинецька районна рада,Бурла Кармелія Костянтинівна,https://public.nazk.gov.ua/declaration/e4854d03-bbe0-420b-a5b8-f2aa1b573197
Чернівецька область,Сторожинецька районна рада,Бурла Мірча Драгушевич,https://public.nazk.gov.ua/declaration/3f4606cd-ac78-48f5-bf2b-f167c71844c1
Чернівецька область,Сторожинецька районна рада,Веля Адріан Миколайович,https://public.nazk.gov.ua/declaration/2f6db77d-8d2f-457e-89bf-1e73f6e6a50f
Чернівецька область,Сторожинецька районна рада,Доскалюк Аліна Миколаївна,https://public.nazk.gov.ua/declaration/5c4d2c2b-d095-4ac7-97f0-55a64c0e6ebc
Чернівецька область,Сторожинецька районна рада,Дульгер Олексій Васильович,https://public.nazk.gov.ua/declaration/40f43104-5dad-4e34-af1e-6f0cfbb364d8
Чернівецька область,Сторожинецька районна рада,Іфтимійчук Марія Василівна,https://public.nazk.gov.ua/declaration/3805db26-9a99-4b49-86ec-babd8cac2e3a
Чернівецька область,Сторожинецька районна рада,Красовський Олександр Михайлович,https://public.nazk.gov.ua/declaration/9281792f-41b5-4bb9-975f-529d23fad641
Чернівецька область,Сторожинецька районна рада,Лосік Іван Іванович,https://public.nazk.gov.ua/declaration/39e08e64-8437-4c80-b1dd-49fa3bc12bf5
Чернівецька область,Сторожинецька районна рада,Мікіцел Микола Степанович,https://public.nazk.gov.ua/declaration/49a3150f-624b-4a0f-905f-f11f3fcb4d75
Чернівецька область,Сторожинецька районна рада,Мудряк Тетяна Василівна,https://public.nazk.gov.ua/declaration/b9818362-285e-406e-9de2-dca487b01394
Чернівецька область,Сторожинецька районна рада,Онуляк Яворіка Миколаївна,https://public.nazk.gov.ua/declaration/d6b76146-a14a-45b6-a0c5-3cef5b44cbc1
Чернівецька область,Сторожинецька районна рада,Плегуца Матвій Дмитрович,https://public.nazk.gov.ua/declaration/bfeedb18-c9ad-4172-9ee7-0912fb9712b7
Чернівецька область,Сторожинецька районна рада,Реус Ярослав Миколайович,https://public.nazk.gov.ua/declaration/4810aa59-b446-4615-b6a6-2aa1ffc5b952
Чернівецька область,Сторожинецька районна рада,Серецький Михайло Миколайович,https://public.nazk.gov.ua/declaration/ae54de80-27cf-4684-bb4d-e1d06524ee57
Чернівецька область,Сторожинецька районна рада,Торський Петро Іванович,https://public.nazk.gov.ua/declaration/5ea0ffc9-3228-4247-9e9d-7e6293fce999
Чернівецька область,Сторожинецька районна рада,Урсулян Іван Мірчович,https://public.nazk.gov.ua/declaration/6703e25a-c7b2-4a15-97a9-e2cf37ba740f
Чернівецька область,Сторожинецька районна рада,Цікал Ганна Іванівна,https://public.nazk.gov.ua/declaration/5fee09c4-2c7f-4b7e-840c-185e291f960e
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Бружа Степан Захарійович,https://public.nazk.gov.ua/declaration/bf6ad24b-8230-4ae6-a90d-9e4c33196b51
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Гатеж Степан Дмитрович,https://public.nazk.gov.ua/declaration/411b8b50-adbc-4b2e-90c2-694d284230e8
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Герман Василь Ілліч,https://public.nazk.gov.ua/declaration/a4e0de29-7e48-478b-9ab9-01a24474c90d
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Гусєв Роман Андрійович,https://public.nazk.gov.ua/declaration/821b8f36-9b1d-4c07-be87-2d57c4bca797
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Калуські Регіна Юлясівна,https://public.nazk.gov.ua/declaration/59049ad8-8d5e-48c1-ae4e-354471829107
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Митрик Дмитро Георгійович,https://public.nazk.gov.ua/declaration/f6bab0f2-3d1e-4359-851e-26e343606333
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Мітрік Степан Олексійович,https://public.nazk.gov.ua/declaration/bb09ee6d-fdaa-4bbe-a922-da4ef4ee0745
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Урсакі Дмитро Васильович,https://public.nazk.gov.ua/declaration/b45aaa28-8f5a-408f-a68e-90d3f6b0e20e
Чернівецька область,"Сторожинецький р-н,  Красноїльська селищна громада",Урсакі Микола Георгійович,https://public.nazk.gov.ua/declaration/caf23576-4f21-4893-a09c-33aa15e18df4
Чернівецька область,Хотинська міська рада,Антонюк Вячеслав Анатолійович,https://public.nazk.gov.ua/declaration/4a4c78c6-d9cd-4f72-982c-d797b2e69459
Чернівецька область,Хотинська міська рада,Годнюк Анжела Василівна,https://public.nazk.gov.ua/declaration/b5e8cedd-bfba-4aaf-be0d-2663b40c46d2
Чернівецька область,Хотинська міська рада,Домбровська Христина Сергіївна,https://public.nazk.gov.ua/declaration/59655a7d-9877-4f61-a0e6-84e245585552
Чернівецька область,Хотинська міська рада,Качан Віталій Іванович,https://public.nazk.gov.ua/declaration/00e7ef44-f1e8-4be5-a245-6676e67b7142
Чернівецька область,Хотинська міська рада,Масна Мирослава Миколаївна,https://public.nazk.gov.ua/declaration/00accfd5-f748-4f9d-9645-c8fadf520cdb
Чернівецька область,Хотинська міська рада,Масний Сергій Степанович,https://public.nazk.gov.ua/declaration/6d6cc98f-5433-48fe-afdb-66bfdd4e1511
Чернівецька область,Хотинська міська рада,Новіцький Анатолій Анатолійович,https://public.nazk.gov.ua/declaration/068d347b-6e87-4f13-95b8-1246ce923a82
Чернівецька область,Хотинська міська рада,Папченко Броніслава Станіславівна,https://public.nazk.gov.ua/declaration/29bc714f-9a3c-4229-9092-abb13ac373b6
Чернівецька область,Хотинська міська рада,Попов Анатолій Михайлович,https://public.nazk.gov.ua/declaration/d9e25eed-156d-45fc-b2be-0c99b99380d8
Чернівецька область,Хотинська міська рада,Скоробогач Володимир Дмитрович,https://public.nazk.gov.ua/declaration/0466e6a5-86d4-40d5-a3a7-654d1e558a1c
Чернівецька область,Хотинська міська рада,Якуба Сергій Валентинович,https://public.nazk.gov.ua/declaration/1542b7f2-0d27-49bf-8052-b887e09860fd
Чернівецька область,Хотинська районна рада,Анісімова Світлана Леонідівна,https://public.nazk.gov.ua/declaration/36a1c464-d802-47e6-b3e1-fbaf8fb4f54f
Чернівецька область,Хотинська районна рада,Бакрів Тетяна Іванівна,https://public.nazk.gov.ua/declaration/237bb66f-6b09-40c3-8e7a-ad2442e1d861
Чернівецька область,Хотинська районна рада,Банар Анатолій Васильович,https://public.nazk.gov.ua/declaration/a67d14e6-0aa3-4c4c-b81a-a1fc6c7b840e
Чернівецька область,Хотинська районна рада,Гаврилян Валентина Михайлівна,https://public.nazk.gov.ua/declaration/9ed4e2cf-1961-45d3-8fa2-311fa859a11b
Чернівецька область,Хотинська районна рада,Гарбуз Сергій Васильович,https://public.nazk.gov.ua/declaration/b8332779-0a0a-41c2-a9b3-bdd37bb6a52a
Чернівецька область,Хотинська районна рада,Доманчук Андрій Григорович,https://public.nazk.gov.ua/declaration/230030d0-216c-4c03-8779-b353358ec64e
Чернівецька область,Хотинська районна рада,Допіряк Володимир Васильович,https://public.nazk.gov.ua/declaration/53ea0ad1-92cd-4d31-9c5e-717d132fd4e8
Чернівецька область,Хотинська районна рада,Коломеєць Андрій Ярославович,https://public.nazk.gov.ua/declaration/169482bf-e409-4727-b9fa-23fe5daf98da
Чернівецька область,Хотинська районна рада,Кравецька Тетяна Іванівна,https://public.nazk.gov.ua/declaration/f6c2bbc9-d0be-49e6-ab3d-d713a36b2f3e
Чернівецька область,Хотинська районна рада,Краснюк Василь Петрович,https://public.nazk.gov.ua/declaration/a6a6f452-d833-48d6-8446-fd0cbd109063
Чернівецька область,Хотинська районна рада,Марцинкевич Володимир Афанасійович,https://public.nazk.gov.ua/declaration/aa4c6488-c6f3-402f-af3a-2a1d04dcd91c
Чернівецька область,Хотинська районна рада,Мацкуляк Іван Михайлович,https://public.nazk.gov.ua/declaration/fb549493-b75e-4112-a239-78e2ca0d6001
Чернівецька область,Хотинська районна рада,Паладюк Олександр Федорович,https://public.nazk.gov.ua/declaration/9bb8d069-85b3-4935-a2c1-a1bfbf043a63
Чернівецька область,Хотинська районна рада,Пасічник Юрій Анатолійович,https://public.nazk.gov.ua/declaration/cafe106e-35e4-4329-9e59-1f1b11bc9732
Чернівецька область,Хотинська районна рада,Плаксивий Олександр Васильович,https://public.nazk.gov.ua/declaration/f6067c65-d4cd-4d2d-9486-2e8065b26894
Чернівецька область,Хотинська районна рада,Сапогівський Анатолій Миколайович,https://public.nazk.gov.ua/declaration/ac637e57-b5c4-4a54-909e-497ddf1eb2ee
Чернівецька область,Хотинська районна рада,Швець Леонід Васильович,https://public.nazk.gov.ua/declaration/4095d085-868e-4d9d-9a71-7d110e685633
Чернівецька область,Чернівецька міська рада,Бабух Тарас Васильович,https://public.nazk.gov.ua/declaration/19ebb46b-745a-4e73-9bbc-4802996ea618
Чернівецька область,Чернівецька міська рада,Гаїна Роман Георгійович,https://public.nazk.gov.ua/declaration/f3f136e9-6f84-4835-a896-da6a4e5dac21
Чернівецька область,Чернівецька міська рада,Осачук Василь Іванович,https://public.nazk.gov.ua/declaration/8b778bb5-3870-47a9-961f-3529771abff3
Чернівецька область,Чернівецька міська рада,Пуршага Олександр Іванович,https://public.nazk.gov.ua/declaration/c64268c5-c26c-4287-a7f2-9b849aa0ddb0
Чернівецька область,Чернівецька обласна рада,Андрюк Андрій Васильович,https://public.nazk.gov.ua/declaration/92cca36e-47f9-47b1-98f0-435f9b582547
Чернівецька область,Чернівецька обласна рада,Андрюк Михайло Іванович,https://public.nazk.gov.ua/declaration/0f497aaf-5931-4758-9920-44e82b9c9fa4
Чернівецька область,Чернівецька обласна рада,Бабій Михайло Олексійович,https://public.nazk.gov.ua/declaration/c38bafa2-c3ae-4df5-bb66-7e723755edea
Чернівецька область,Чернівецька обласна рада,Білек Оксана Василівна,https://public.nazk.gov.ua/declaration/8696566b-8e2b-4aba-a3a4-b1114df0a5fd
Чернівецька область,Чернівецька обласна рада,Бічер Василь Георгійович,https://public.nazk.gov.ua/declaration/3f2fde68-9e35-4d5e-a583-f25a1740e8df
Чернівецька область,Чернівецька обласна рада,Коблюк Георгій Степанович,https://public.nazk.gov.ua/declaration/10f916a1-a34a-4872-9a34-2b3ffb3eb38d
Чернівецька область,Чернівецька обласна рада,Коваль Микола Васильович,https://public.nazk.gov.ua/declaration/b786cd05-9036-4caa-b2da-187ae56ee6c5
